Station_name;Station_code;Height;Lat;Long;Date;Hour;Air Temp �C;P (hPa);RH (%);Wind Direction DegC;Wind Speed (m/s)
Härnösand;127380;17.655;626.364;179.214;2016-12-03;06:00:00;-9.4;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-03;18:00:00;-11.9;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-04;06:00:00;-2.4;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-04;18:00:00;5.4;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-05;06:00:00;5.3;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-05;18:00:00;2.1;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-06;06:00:00;-5.0;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-06;18:00:00;-2.3;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-07;06:00:00;0.2;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-07;18:00:00;-0.1;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-08;06:00:00;-1.1;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-08;18:00:00;-0.7;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-09;06:00:00;0.5;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-09;18:00:00;0.0;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-10;06:00:00;-6.4;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-10;18:00:00;-12.2;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-11;06:00:00;-7.9;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-11;18:00:00;-12.4;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-12;06:00:00;-9.3;nan;nan;nan;nan
Härnösand;127380;17.655;626.364;179.214;2016-12-12;18:00:00;-10.5;nan;nan;nan;nan
Gävle A;107420;16.125;607.161;171.607;2016-12-03;00:00:00;-4.0;nan;90;225;0.7
Gävle A;107420;16.125;607.161;171.607;2016-12-03;01:00:00;-3.6;nan;88;226;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;02:00:00;-3.3;nan;90;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;03:00:00;-2.5;nan;87;225;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;04:00:00;-2.5;nan;88;294;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;05:00:00;-2.1;nan;88;330;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;06:00:00;-1.9;nan;87;335;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-03;07:00:00;-2.1;nan;87;318;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;08:00:00;-3.1;nan;92;335;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;09:00:00;-2.7;nan;88;320;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;10:00:00;-2.2;nan;82;336;2.9
Gävle A;107420;16.125;607.161;171.607;2016-12-03;11:00:00;-1.6;nan;80;326;2.8
Gävle A;107420;16.125;607.161;171.607;2016-12-03;12:00:00;-1.7;nan;83;334;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;13:00:00;-2.1;nan;82;341;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-03;14:00:00;-4.3;nan;90;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;15:00:00;-6.2;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;16:00:00;-7.2;nan;95;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;17:00:00;-7.8;nan;95;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;18:00:00;-8.4;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;19:00:00;-8.6;nan;93;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;20:00:00;-8.9;nan;93;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;21:00:00;-9.0;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;22:00:00;-8.8;nan;93;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-03;23:00:00;-8.1;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-04;00:00:00;-6.3;nan;94;184;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-04;01:00:00;-5.4;nan;93;174;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-04;02:00:00;-4.6;nan;92;175;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-04;03:00:00;-3.6;nan;96;189;2.2
Gävle A;107420;16.125;607.161;171.607;2016-12-04;04:00:00;-2.7;nan;96;194;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-04;05:00:00;-2.5;nan;96;204;3.1
Gävle A;107420;16.125;607.161;171.607;2016-12-04;06:00:00;-2.5;nan;96;207;3.2
Gävle A;107420;16.125;607.161;171.607;2016-12-04;07:00:00;-2.5;nan;94;206;3.3
Gävle A;107420;16.125;607.161;171.607;2016-12-04;08:00:00;-2.3;nan;93;212;3.5
Gävle A;107420;16.125;607.161;171.607;2016-12-04;09:00:00;-1.9;nan;92;217;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-04;10:00:00;-1.5;nan;92;223;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-04;11:00:00;-1.1;nan;89;228;3.1
Gävle A;107420;16.125;607.161;171.607;2016-12-04;12:00:00;-1.0;nan;89;220;3.6
Gävle A;107420;16.125;607.161;171.607;2016-12-04;13:00:00;-0.7;nan;88;217;2.8
Gävle A;107420;16.125;607.161;171.607;2016-12-04;14:00:00;-0.5;nan;88;217;2.4
Gävle A;107420;16.125;607.161;171.607;2016-12-04;15:00:00;-0.5;nan;88;239;3.3
Gävle A;107420;16.125;607.161;171.607;2016-12-04;16:00:00;0.5;nan;85;231;3.5
Gävle A;107420;16.125;607.161;171.607;2016-12-04;17:00:00;1.3;nan;87;228;3.5
Gävle A;107420;16.125;607.161;171.607;2016-12-04;18:00:00;2.1;nan;82;233;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-04;19:00:00;3.4;nan;76;246;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-04;20:00:00;4.3;nan;74;252;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-04;21:00:00;5.2;nan;69;252;6.6
Gävle A;107420;16.125;607.161;171.607;2016-12-04;22:00:00;5.5;nan;68;249;5.0
Gävle A;107420;16.125;607.161;171.607;2016-12-04;23:00:00;5.7;nan;66;255;4.8
Gävle A;107420;16.125;607.161;171.607;2016-12-05;00:00:00;5.8;nan;66;252;4.4
Gävle A;107420;16.125;607.161;171.607;2016-12-05;01:00:00;6.2;nan;64;248;4.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;02:00:00;6.3;nan;64;249;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-05;03:00:00;6.4;nan;63;245;4.3
Gävle A;107420;16.125;607.161;171.607;2016-12-05;04:00:00;6.6;nan;62;268;4.3
Gävle A;107420;16.125;607.161;171.607;2016-12-05;05:00:00;6.3;nan;64;256;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-05;06:00:00;5.8;nan;65;265;3.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;07:00:00;5.8;nan;69;303;3.5
Gävle A;107420;16.125;607.161;171.607;2016-12-05;08:00:00;5.0;nan;77;295;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-05;09:00:00;4.9;nan;72;302;2.9
Gävle A;107420;16.125;607.161;171.607;2016-12-05;10:00:00;5.6;nan;60;300;4.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;11:00:00;6.1;nan;56;303;3.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;12:00:00;5.1;nan;56;321;5.2
Gävle A;107420;16.125;607.161;171.607;2016-12-05;13:00:00;4.4;nan;51;318;5.1
Gävle A;107420;16.125;607.161;171.607;2016-12-05;14:00:00;3.5;nan;55;311;4.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;15:00:00;3.0;nan;54;298;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-05;16:00:00;2.3;nan;58;294;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-05;17:00:00;2.1;nan;60;311;4.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;18:00:00;1.5;nan;63;320;4.3
Gävle A;107420;16.125;607.161;171.607;2016-12-05;19:00:00;1.5;nan;62;318;3.9
Gävle A;107420;16.125;607.161;171.607;2016-12-05;20:00:00;1.0;nan;66;324;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-05;21:00:00;0.9;nan;66;317;3.7
Gävle A;107420;16.125;607.161;171.607;2016-12-05;22:00:00;1.1;nan;66;325;5.2
Gävle A;107420;16.125;607.161;171.607;2016-12-05;23:00:00;0.6;nan;69;325;4.5
Gävle A;107420;16.125;607.161;171.607;2016-12-06;00:00:00;0.4;nan;70;320;3.8
Gävle A;107420;16.125;607.161;171.607;2016-12-06;01:00:00;0.3;nan;71;319;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-06;02:00:00;-0.1;nan;73;320;4.0
Gävle A;107420;16.125;607.161;171.607;2016-12-06;03:00:00;-0.3;nan;74;325;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-06;04:00:00;-0.8;nan;77;317;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-06;05:00:00;-2.6;nan;83;285;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-06;06:00:00;-4.2;nan;92;282;0.5
Gävle A;107420;16.125;607.161;171.607;2016-12-06;07:00:00;-2.0;nan;84;316;2.2
Gävle A;107420;16.125;607.161;171.607;2016-12-06;08:00:00;-2.5;nan;85;346;1.1
Gävle A;107420;16.125;607.161;171.607;2016-12-06;09:00:00;-2.6;nan;85;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-06;10:00:00;-2.2;nan;83;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-06;11:00:00;-1.0;nan;83;232;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-06;12:00:00;-0.6;nan;77;262;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-06;13:00:00;-1.4;nan;81;208;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-06;14:00:00;-2.7;nan;85;192;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-06;15:00:00;-3.5;nan;89;201;1.2
Gävle A;107420;16.125;607.161;171.607;2016-12-06;16:00:00;-3.6;nan;89;226;1.6
Gävle A;107420;16.125;607.161;171.607;2016-12-06;17:00:00;-3.3;nan;88;223;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-06;18:00:00;-4.0;nan;89;205;1.6
Gävle A;107420;16.125;607.161;171.607;2016-12-06;19:00:00;-3.9;nan;90;228;1.6
Gävle A;107420;16.125;607.161;171.607;2016-12-06;20:00:00;-3.6;nan;88;217;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-06;21:00:00;-2.6;nan;81;232;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-06;22:00:00;-3.0;nan;83;227;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-06;23:00:00;-3.6;nan;85;202;3.4
Gävle A;107420;16.125;607.161;171.607;2016-12-07;00:00:00;-2.5;nan;78;219;4.1
Gävle A;107420;16.125;607.161;171.607;2016-12-07;01:00:00;-2.8;nan;80;211;3.9
Gävle A;107420;16.125;607.161;171.607;2016-12-07;02:00:00;-1.9;nan;80;231;4.9
Gävle A;107420;16.125;607.161;171.607;2016-12-07;03:00:00;-1.6;nan;82;233;4.5
Gävle A;107420;16.125;607.161;171.607;2016-12-07;04:00:00;-1.5;nan;84;227;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-07;05:00:00;-1.2;nan;84;229;3.7
Gävle A;107420;16.125;607.161;171.607;2016-12-07;06:00:00;-0.2;nan;85;226;5.0
Gävle A;107420;16.125;607.161;171.607;2016-12-07;07:00:00;0.7;nan;87;222;4.8
Gävle A;107420;16.125;607.161;171.607;2016-12-07;08:00:00;1.3;nan;88;228;3.6
Gävle A;107420;16.125;607.161;171.607;2016-12-07;09:00:00;2.2;nan;87;232;4.2
Gävle A;107420;16.125;607.161;171.607;2016-12-07;10:00:00;2.8;nan;86;226;5.0
Gävle A;107420;16.125;607.161;171.607;2016-12-07;11:00:00;3.0;nan;86;221;4.0
Gävle A;107420;16.125;607.161;171.607;2016-12-07;12:00:00;3.4;nan;85;218;4.6
Gävle A;107420;16.125;607.161;171.607;2016-12-07;13:00:00;3.5;nan;84;223;3.5
Gävle A;107420;16.125;607.161;171.607;2016-12-07;14:00:00;3.9;nan;82;225;4.1
Gävle A;107420;16.125;607.161;171.607;2016-12-07;15:00:00;3.8;nan;87;212;4.3
Gävle A;107420;16.125;607.161;171.607;2016-12-07;16:00:00;3.8;nan;89;213;3.2
Gävle A;107420;16.125;607.161;171.607;2016-12-07;17:00:00;3.7;nan;87;218;3.7
Gävle A;107420;16.125;607.161;171.607;2016-12-07;18:00:00;3.3;nan;89;202;4.0
Gävle A;107420;16.125;607.161;171.607;2016-12-07;19:00:00;3.4;nan;89;223;4.2
Gävle A;107420;16.125;607.161;171.607;2016-12-07;20:00:00;3.5;nan;92;217;2.6
Gävle A;107420;16.125;607.161;171.607;2016-12-07;21:00:00;3.5;nan;92;207;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-07;22:00:00;3.6;nan;91;222;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-07;23:00:00;3.7;nan;90;230;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;00:00:00;3.5;nan;93;234;2.2
Gävle A;107420;16.125;607.161;171.607;2016-12-08;01:00:00;3.4;nan;94;218;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-08;02:00:00;3.5;nan;93;218;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;03:00:00;3.3;nan;93;187;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-08;04:00:00;3.6;nan;94;193;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-08;05:00:00;3.0;nan;95;177;0.5
Gävle A;107420;16.125;607.161;171.607;2016-12-08;06:00:00;3.0;nan;100;158;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;07:00:00;3.0;nan;100;184;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-08;08:00:00;4.9;nan;97;232;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-08;09:00:00;5.0;nan;98;199;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-08;10:00:00;5.4;nan;97;230;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-08;11:00:00;5.9;nan;93;260;2.2
Gävle A;107420;16.125;607.161;171.607;2016-12-08;12:00:00;6.7;nan;89;280;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-08;13:00:00;7.0;nan;86;278;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;14:00:00;6.2;nan;87;289;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-08;15:00:00;5.0;nan;91;270;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-08;16:00:00;5.8;nan;87;266;1.7
Gävle A;107420;16.125;607.161;171.607;2016-12-08;17:00:00;6.2;nan;85;248;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;18:00:00;6.2;nan;86;249;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-08;19:00:00;5.1;nan;90;233;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-08;20:00:00;4.4;nan;90;274;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-08;21:00:00;6.9;nan;79;283;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-08;22:00:00;6.3;nan;79;240;1.7
Gävle A;107420;16.125;607.161;171.607;2016-12-08;23:00:00;6.4;nan;78;254;1.7
Gävle A;107420;16.125;607.161;171.607;2016-12-09;00:00:00;5.5;nan;82;276;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-09;01:00:00;6.0;nan;79;248;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-09;02:00:00;5.5;nan;80;240;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-09;03:00:00;5.6;nan;79;241;2.8
Gävle A;107420;16.125;607.161;171.607;2016-12-09;04:00:00;6.0;nan;77;249;3.2
Gävle A;107420;16.125;607.161;171.607;2016-12-09;05:00:00;5.8;nan;78;246;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-09;06:00:00;5.5;nan;79;256;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-09;07:00:00;5.5;nan;81;259;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-09;08:00:00;6.2;nan;76;225;2.6
Gävle A;107420;16.125;607.161;171.607;2016-12-09;09:00:00;5.5;nan;78;243;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-09;10:00:00;5.9;nan;73;260;3.2
Gävle A;107420;16.125;607.161;171.607;2016-12-09;11:00:00;8.3;nan;61;278;2.8
Gävle A;107420;16.125;607.161;171.607;2016-12-09;12:00:00;9.0;nan;59;291;3.9
Gävle A;107420;16.125;607.161;171.607;2016-12-09;13:00:00;8.3;nan;61;293;3.3
Gävle A;107420;16.125;607.161;171.607;2016-12-09;14:00:00;7.1;nan;65;286;2.8
Gävle A;107420;16.125;607.161;171.607;2016-12-09;15:00:00;5.8;nan;70;263;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-09;16:00:00;4.2;nan;76;259;1.7
Gävle A;107420;16.125;607.161;171.607;2016-12-09;17:00:00;4.2;nan;96;25;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-09;18:00:00;2.4;nan;98;44;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-09;19:00:00;1.8;nan;96;359;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-09;20:00:00;1.3;nan;95;347;0.7
Gävle A;107420;16.125;607.161;171.607;2016-12-09;21:00:00;0.9;nan;98;303;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-09;22:00:00;0.5;nan;99;270;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-09;23:00:00;0.5;nan;98;335;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-10;00:00:00;0.3;nan;98;11;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;01:00:00;0.1;nan;91;346;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-10;02:00:00;0.0;nan;83;24;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-10;03:00:00;-0.5;nan;92;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;04:00:00;-0.7;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;05:00:00;-0.8;nan;88;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;06:00:00;-0.8;nan;86;356;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-10;07:00:00;-0.9;nan;88;17;1.6
Gävle A;107420;16.125;607.161;171.607;2016-12-10;08:00:00;-1.0;nan;88;8;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;09:00:00;-0.9;nan;89;339;0.8
Gävle A;107420;16.125;607.161;171.607;2016-12-10;10:00:00;-0.7;nan;85;290;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-10;11:00:00;-1.0;nan;92;274;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-10;12:00:00;-1.2;nan;94;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;13:00:00;-1.2;nan;94;40;0.7
Gävle A;107420;16.125;607.161;171.607;2016-12-10;14:00:00;-1.5;nan;96;71;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;15:00:00;-1.5;nan;95;81;1.1
Gävle A;107420;16.125;607.161;171.607;2016-12-10;16:00:00;-1.5;nan;95;89;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-10;17:00:00;-1.6;nan;98;141;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-10;18:00:00;-1.8;nan;98;136;0.7
Gävle A;107420;16.125;607.161;171.607;2016-12-10;19:00:00;-1.9;nan;98;137;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;20:00:00;-2.1;nan;97;140;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;21:00:00;-2.2;nan;96;137;1.2
Gävle A;107420;16.125;607.161;171.607;2016-12-10;22:00:00;-2.2;nan;95;121;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-10;23:00:00;-2.2;nan;94;131;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-11;00:00:00;-2.3;nan;98;118;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-11;01:00:00;-2.1;nan;98;109;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-11;02:00:00;-1.9;nan;98;121;2.4
Gävle A;107420;16.125;607.161;171.607;2016-12-11;03:00:00;-1.8;nan;99;113;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-11;04:00:00;-1.8;nan;99;110;2.2
Gävle A;107420;16.125;607.161;171.607;2016-12-11;05:00:00;-1.6;nan;99;112;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-11;06:00:00;-1.4;nan;99;114;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;07:00:00;-1.1;nan;100;105;2.4
Gävle A;107420;16.125;607.161;171.607;2016-12-11;08:00:00;-1.1;nan;100;107;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-11;09:00:00;-0.9;nan;100;103;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-11;10:00:00;-1.0;nan;100;120;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-11;11:00:00;-0.8;nan;100;107;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;12:00:00;-1.1;nan;98;108;2.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;13:00:00;-1.2;nan;94;62;0.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;14:00:00;-3.0;nan;98;350;0.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;15:00:00;-2.5;nan;97;358;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-11;16:00:00;-3.4;nan;95;345;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-11;17:00:00;-1.7;nan;99;346;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-11;18:00:00;-0.8;nan;83;53;2.4
Gävle A;107420;16.125;607.161;171.607;2016-12-11;19:00:00;-1.5;nan;80;50;1.5
Gävle A;107420;16.125;607.161;171.607;2016-12-11;20:00:00;-3.0;nan;93;341;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-11;21:00:00;-3.7;nan;93;353;4.1
Gävle A;107420;16.125;607.161;171.607;2016-12-11;22:00:00;-5.3;nan;91;349;3.3
Gävle A;107420;16.125;607.161;171.607;2016-12-11;23:00:00;-7.6;nan;89;352;2.1
Gävle A;107420;16.125;607.161;171.607;2016-12-12;00:00:00;-7.6;nan;99;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-12;01:00:00;-11.0;nan;96;252;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-12;02:00:00;-10.8;nan;98;0;0.0
Gävle A;107420;16.125;607.161;171.607;2016-12-12;03:00:00;-10.5;nan;96;240;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-12;04:00:00;-10.4;nan;94;234;0.9
Gävle A;107420;16.125;607.161;171.607;2016-12-12;05:00:00;-11.2;nan;93;225;0.6
Gävle A;107420;16.125;607.161;171.607;2016-12-12;06:00:00;-10.7;nan;93;228;1.2
Gävle A;107420;16.125;607.161;171.607;2016-12-12;07:00:00;-10.3;nan;93;230;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-12;08:00:00;-8.5;nan;93;252;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-12;09:00:00;-7.3;nan;92;232;1.8
Gävle A;107420;16.125;607.161;171.607;2016-12-12;10:00:00;-6.3;nan;91;231;2.0
Gävle A;107420;16.125;607.161;171.607;2016-12-12;11:00:00;-6.4;nan;90;219;1.9
Gävle A;107420;16.125;607.161;171.607;2016-12-12;12:00:00;-5.9;nan;88;217;1.7
Gävle A;107420;16.125;607.161;171.607;2016-12-12;13:00:00;-5.5;nan;90;204;2.3
Gävle A;107420;16.125;607.161;171.607;2016-12-12;14:00:00;-3.7;nan;88;244;3.0
Gävle A;107420;16.125;607.161;171.607;2016-12-12;15:00:00;-4.5;nan;90;204;1.3
Gävle A;107420;16.125;607.161;171.607;2016-12-12;16:00:00;-5.4;nan;95;211;1.6
Gävle A;107420;16.125;607.161;171.607;2016-12-12;17:00:00;-4.7;nan;94;216;1.4
Gävle A;107420;16.125;607.161;171.607;2016-12-12;18:00:00;-4.9;nan;95;226;0.7
Gävle A;107420;16.125;607.161;171.607;2016-12-12;19:00:00;-5.0;nan;96;251;0.8
Gävle A;107420;16.125;607.161;171.607;2016-12-12;20:00:00;-6.4;nan;96;90;0.8
Gävle A;107420;16.125;607.161;171.607;2016-12-12;21:00:00;-8.4;nan;99;209;1.0
Gävle A;107420;16.125;607.161;171.607;2016-12-12;22:00:00;-11.8;nan;95;210;0.8
Gävle A;107420;16.125;607.161;171.607;2016-12-12;23:00:00;-10.9;nan;97;0;0.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;00:00:00;-13.6;1015.9;96;295;0.8
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;01:00:00;-12.9;1015.8;94;296;1.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;02:00:00;-12.7;1016.1;94;317;1.5
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;03:00:00;-13.8;1016.5;93;295;1.2
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;04:00:00;-14.0;1016.9;93;356;0.8
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;05:00:00;-14.9;1017.2;91;0;0.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;06:00:00;-15.1;1017.8;91;301;1.1
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;07:00:00;-13.7;1018.1;94;294;1.3
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;08:00:00;-15.7;1018.8;90;0;0.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;09:00:00;-15.7;1019.4;89;301;0.9
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;10:00:00;-12.8;1019.7;92;345;0.8
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;11:00:00;-12.2;1019.8;93;275;0.9
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;12:00:00;-10.9;1020.0;94;278;1.5
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;13:00:00;-12.6;1020.3;92;264;1.1
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;14:00:00;-13.5;1020.7;94;290;1.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;15:00:00;-14.6;1021.1;92;303;1.3
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;16:00:00;-15.5;1021.5;87;0;0.0
Västmarkum A;138070;141.392;631.243;182.518;2016-12-03;17:00:00;-16.2;1021.7;91;302;0.9
